model,0-month,1-month,2-month,3-month,4-month,5-month,6-month,7-month,8-month,9-month,10-month,11-month,12-month,13-month,14-month,15-month,16-month,17-month,18-month,19-month,20-month,21-month,22-month,23-month,24-month,25-month,26-month,27-month,28-month,29-month,30-month,31-month,32-month,33-month,34-month,lambda_i,mu_i,sigma_i,approx_condition,base_model,company,created_at,approx_cond_label,sort_key
google/mobilenet_v2_1.4_224,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,,,,,,,,2.00182866998483,0.21034345349946584,0.29311283203067856,False,Original,Google,2022-11-10 16:03:54+00:00,Fit the model,6.0
google/siglip-so400m-patch14-224,0,1.0,4.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.676359209204086,2.9223581791993535e-15,3.626706865183083,False,Original,Google,2024-08-23 13:40:17+00:00,Fit the model,5.0
google/madlad400-7b-mt,0,1.0,1.0,2.0,2.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,3.6189658282073207,1.0400499494880545e-15,2.696352524368475,False,Original,Google,2023-11-27 15:59:16+00:00,Fit the model,5.0
google/umt5-small,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,,,,,,,,,,,,,,,,2.3179816840543794,0.002301302084446915,0.6851031001123031,False,Original,Google,2023-07-02 01:48:53+00:00,Fit the model,5.0
google/vit-hybrid-base-bit-384,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,,1.7822505831000153,0.2376797626825586,0.08529171243885396,False,Original,Google,2022-12-06 17:38:55+00:00,Fit the model,5.0
google/gemma-2b-aps-it,0,0.0,3.0,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.122704374126474,3.9657713262683695e-17,2.7015181392740604,False,Original,Google,2024-09-06 08:50:03+00:00,Fit the model,5.0
google/deeplabv3_mobilenet_v2_1.0_513,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,,,2.894870785160931,0.4827298239991406,0.874922600592738,False,Original,Google,2022-11-10 16:05:57+00:00,Fit the model,5.0
google/long-t5-local-large,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.3789778634377394,2.269026900717876e-12,1.2881728191113149,False,Original,Google,2022-04-14 17:41:53+00:00,Fit the model,5.0
google/mobilenet_v1_0.75_192,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,3.0846017256585423,0.6819419326973086,0.8838268510618362,False,Original,Google,2022-11-10 16:06:51+00:00,Fit the model,4.0
google/paligemma2-3b-ft-docci-448,0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,2.0,0.5,False,Original,Google,2024-11-21 19:48:35+00:00,Fit the model,4.0
google/recurrentgemma-2b-it,0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,3.76205461129185,8.381350294703464e-25,2.279232662307717,False,Original,Google,2024-04-08 14:44:58+00:00,Fit the model,4.0
google/gemma-7b-aps-it,0,0.0,3.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.561454310891206,8.353972140568251e-21,2.8151836238763264,False,Original,Google,2024-09-06 08:50:24+00:00,Fit the model,4.0
google/owlv2-base-patch16-ensemble,0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,,,,,,,,,,,,,,,,,,,3.0704139065965315,1.4106519047493122e-13,3.055995749622998,False,Original,Google,2023-10-13 09:27:09+00:00,Fit the model,4.0
